### MDS_metrics-bray-species_profiles_pneumonia.csv

"","SampleID","Axis.1","Axis.2","SamplingSite"
Sample71,-0.217959314989472,0.0873779796193495,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample73,0.293494250215264,0.318419758220825,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample138,0.458911716248318,0.421045958375851,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample139,0.474909044115758,0.331872724121276,Hospital-C,s__Klebsiella_pneumoniae,8.60653
Sample291,0.117008818909829,-0.15946242074405,Hospital-B,s__Klebsiella_pneumoniae,0.92247
Sample402,0.122499939079189,-0.145516499365307,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample292,0.125963955641906,-0.163006636036814,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample403,-0.467615128693866,0.0766299511776851,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample385,-0.243564241555466,-0.0076516763120138,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample293,-0.466114903358304,0.0731426039762647,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample294,-0.480871369140718,0.0835357453240941,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample295,-0.481356005292303,0.0864520981264047,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample296,-0.481472952149815,0.0866731242816472,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample297,-0.480131137152071,0.0840475788763369,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample298,-0.480781775274604,0.0862573142513869,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample299,-0.479131524209988,0.0813913881355064,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample300,-0.481236248629319,0.0865273861122103,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample64,0.189239697741372,-0.344440115119533,Hospital-C,s__Klebsiella_pneumoniae,3.1255
Sample65,0.183033737007607,-0.329560066753157,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample66,0.185863904463085,-0.323711513972459,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample67,0.259115316716167,-0.191660489372903,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample69,0.458330760639913,0.420128385205263,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample165,0.176529501176096,-0.0689043529217109,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample436,0.454021197763355,0.414590540089139,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample433,0.173977107490916,-0.324174217064088,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample434,0.182813349363879,-0.329380465663702,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample261,-0.183877185283871,-0.0194410842669187,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample262,-0.477722559404847,0.0888219597455511,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample263,-0.283018806067657,0.319675907333448,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample264,0.311653050163563,0.446706772002003,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample265,0.444507316160814,0.381586346472986,Hospital-B,s__Klebsiella_pneumoniae,5.70565
Sample105,-0.141601687858025,-0.0772618966593005,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample106,-0.0146326451596091,-0.124143715091602,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample107,0.100989464773422,-0.127536578899437,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample108,-0.014422347182272,-0.126642009636453,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample109,-0.0367743763301382,-0.12533478420721,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample110,0.0371673005760071,-0.135601457580903,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample111,0.0796780834633027,-0.184437801724625,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample112,-0.0509929350015464,-0.113993149296222,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample431,0.199177281314686,-0.335553687633589,Hospital-C,s__Klebsiella_pneumoniae,19.94189
Sample441,0.361069803209708,-0.177201494722601,Hospital-C,s__Klebsiella_pneumoniae,77.45378
Sample442,-0.0944099464413137,0.0947985661671163,Hospital-C,s__Klebsiella_pneumoniae,5.4074
Sample443,0.129229366656678,-0.143247602143623,Hospital-C,s__Klebsiella_pneumoniae,0.18174
Sample444,0.443179035128922,0.419348342304034,Hospital-C,s__Klebsiella_pneumoniae,0.09681
Sample432,0.320620501724516,0.300171935892843,Hospital-C,s__Klebsiella_pneumoniae,15.3357
Sample113,0.130662859739939,-0.172548602067883,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample114,0.136450813635651,-0.174456065733373,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample115,0.273028071139606,0.0509298803037878,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample116,0.450066321705459,0.40697289689935,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample117,0.457518237406132,0.419202101939556,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample118,0.436207905369384,0.417969687412257,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample429,-0.47792607973785,0.0855356380315862,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample449,0.388875304237364,0.42983160424698,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample450,-0.481099352328521,0.0869452665657921,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample451,-0.377889841811047,0.0510401888324121,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample452,0.118961310725557,-0.139841793091677,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample430,-0.481472952149815,0.086673124281647,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample164,0.290187201746374,0.120547843766124,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample379,0.0856584884284612,0.466589340338685,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample380,0.0882756276387021,0.466548630892739,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample334,0.455570561277232,0.421060431843114,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample330,0.279920885977212,-0.30562969326438,Hospital-B,s__Klebsiella_pneumoniae,74.09756
Sample331,0.458143196415853,0.416901470068223,Hospital-B,s__Klebsiella_pneumoniae,0.37936
Sample315,0.398860546943156,0.429001084946061,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample316,0.458413965005836,0.41747602124169,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample317,0.458833554128172,0.418384325711112,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample318,0.438858866442987,0.390000498116212,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample319,0.228233664753275,0.0186117097603013,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample320,0.280711658079473,0.110809034253968,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample302,-0.431200583745162,0.0633866159012877,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample327,0.132729162169115,-0.146238979769678,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample326,0.157339659100051,-0.161855573709596,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample423,0.139965492558988,0.460177816122561,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample328,-0.0181989454294102,0.343657212291369,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample329,0.0672566678730864,0.324248724150311,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample74,0.0954456812943502,0.465008256093076,Hospital-C,s__Klebsiella_pneumoniae,0.26029
Sample75,-0.416144705774737,0.149262496160999,Hospital-C,s__Klebsiella_pneumoniae,1.50468
Sample77,0.0882086483294003,0.455391551015558,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample99,-0.370586337803935,0.224641604822599,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample100,-0.288993548569886,0.30600029880683,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample50,0.200783872337964,-0.378309086020951,Hospital-C,s__Klebsiella_pneumoniae,9.19464
Sample51,0.235339207298833,-0.479018452205358,Hospital-C,s__Klebsiella_pneumoniae,49.76619
Sample52,0.182813349363878,-0.329380465663702,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample468,0.192145490701915,-0.419216138212393,Hospital-C,s__Klebsiella_pneumoniae,71.15404
Sample446,0.232899225640935,-0.44397831445695,Hospital-C,s__Klebsiella_pneumoniae,81.46857
Sample448,0.225993601530178,-0.42648735104546,Hospital-C,s__Klebsiella_pneumoniae,100.0
Sample435,0.225356223899581,-0.0732771211173019,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample453,0.458707480277759,0.419441971148926,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample454,0.168620284048419,-0.101871545076344,Hospital-C,s__Klebsiella_pneumoniae,0.29677
Sample455,0.163663185400824,-0.161125246816497,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample465,-0.461680396878126,0.06311869569112,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample466,-0.366194963663391,-0.0495181443408125,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample87,-0.0713170486386026,-0.261153982033773,Hospital-C,s__Klebsiella_pneumoniae,53.99597
Sample89,0.368666353115766,0.370276953844332,Hospital-C,s__Klebsiella_pneumoniae,2.7637
Sample90,0.126679675355298,-0.133118819925044,Hospital-C,s__Klebsiella_pneumoniae,0.09632
Sample91,0.122172769199367,0.263232572392236,Hospital-C,s__Klebsiella_pneumoniae,6.98866
Sample57,-0.480836506099379,0.0864618649057251,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample58,-0.474067630578885,0.083513519168948,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample59,-0.481472952149814,0.0866731242816469,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample60,-0.48101583766684,0.0864788887952258,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample62,-0.472909455776216,0.0968521634846535,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample63,-0.473422726250883,0.0713118683984878,Hospital-C,s__Klebsiella_pneumoniae,2.35912
Sample437,0.232466800995325,-0.44211262134432,Hospital-C,s__Klebsiella_pneumoniae,80.38812
Sample461,0.052065474198761,-0.109755106095648,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample462,0.183296913979417,-0.326103245591139,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample239,0.126338967643628,-0.162273406879418,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample242,0.23214454869101,-0.443987258791107,Hospital-B,s__Klebsiella_pneumoniae,82.48817
Sample186,0.156920298716571,-0.125175542184368,Hospital-B,s__Klebsiella_pneumoniae,0.50961
Sample187,0.450601585716912,0.40691907723319,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample188,-0.481447720935217,0.0865665377268519,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample189,-0.481182860882905,0.0856401963966726,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample190,-0.479294931372938,0.0883442460413637,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample191,-0.469378668355951,0.0975010275747355,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample270,0.458330760639913,0.420128385205262,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample271,-0.481472952149814,0.0866731242816469,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample272,-0.478666396009241,0.0810046575470833,Hospital-B,s__Klebsiella_pneumoniae,0.47045
Sample273,-0.481158987899579,0.0851078977318789,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample274,-0.474901959816987,0.08221476045198,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample275,-0.425210130635152,0.0021080578078211,Hospital-B,s__Klebsiella_pneumoniae,10.18415
Sample290,-0.276634491702328,-0.171773052501491,Hospital-B,s__Klebsiella_pneumoniae,45.71883
Sample253,0.13481423091023,-0.16628252808002,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample254,0.0685402918300253,-0.120167284678653,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample255,0.132088815693315,-0.157439839790437,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample256,0.131935426868742,-0.150735841142924,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample257,-0.481472952149814,0.0866731242816469,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample258,-0.0264250947789969,-0.0739031954065844,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample259,-0.479361049988023,0.0842913577764523,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample260,-0.481266346867663,0.086186284195509,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample197,0.107837331092863,-0.148778596571743,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample198,-0.481472952149814,0.0866731242816469,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample199,0.135283074697908,-0.176275786896081,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample200,0.213631017708564,-0.0135941069567886,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample202,0.252864438406676,0.456586310372619,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample203,0.413181289768076,0.426395160978167,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample204,0.423533053476915,0.424736504481894,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample205,0.436740140987151,0.423337098857395,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample129,-0.466285455471017,0.0736758726342163,Hospital-C,s__Klebsiella_pneumoniae,2.03021
Sample130,-0.401188827931381,0.128490948084108,Hospital-C,s__Klebsiella_pneumoniae,3.4239
Sample131,-0.453104092610566,0.0916043378919155,Hospital-C,s__Klebsiella_pneumoniae,2.48329
Sample132,-0.404389815015923,0.105743642852747,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample439,0.341381673849805,-0.0423710059111342,Hospital-C,s__Klebsiella_pneumoniae,1.15997
Sample440,0.458707986894352,0.420482498300174,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample459,-0.195506695469745,-0.0249071199506338,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample460,-0.345097940252858,0.0144192030833356,Hospital-C,s__Klebsiella_pneumoniae,0.1963
Sample133,0.459565799793784,0.403632578569736,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample134,0.458330760639913,0.420128385205262,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample135,0.343887794242048,0.161428177591498,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample470,-0.265178528797917,0.053186503221775,Hospital-C,s__Klebsiella_pneumoniae,1.20543
Sample368,0.232260893560173,-0.442556991319082,Hospital-B,s__Klebsiella_pneumoniae,84.63292
Sample369,0.325908315721969,-0.0739508958187555,Hospital-B,s__Klebsiella_pneumoniae,26.02474
Sample370,-0.413565224218224,0.0569925285103991,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample371,-0.458897821760244,0.0439866616325723,Hospital-B,s__Klebsiella_pneumoniae,6.851
Sample372,-0.476011512567455,0.0766394554634166,Hospital-B,s__Klebsiella_pneumoniae,1.50432
Sample387,0.26650680432435,0.454488057911984,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample332,0.458330760639913,0.420128385205262,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample388,0.458330760639914,0.420128385205262,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample389,0.456280511774584,0.415281392053758,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample390,0.458330760639913,0.420128385205262,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample333,0.173915036502227,-0.312290067868559,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample192,0.151288497949249,-0.113444802848872,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample276,-0.481472952149814,0.0866731242816469,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample193,-0.481472952149814,0.0866731242816469,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample277,-0.481472952149814,0.0866731242816469,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample194,0.125524049568499,-0.160244782120435,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample278,-0.0751707292984006,-0.0769042028167174,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample288,-0.0874087983830614,-0.0654858064124226,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample279,0.0501214487422562,-0.129263697344708,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample280,-0.198115537369591,-0.0157431167377546,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample281,0.12110585877028,-0.152526592824024,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample195,0.0617835173716752,-0.123501184713571,Hospital-B,s__Klebsiella_pneumoniae,1.09173
Sample282,-0.382455356584088,0.0524134441631349,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample235,0.133368599794715,-0.160041096050597,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample236,0.133428722795023,-0.144797482120873,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample237,0.153976639458509,-0.246321329134396,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample238,0.183237253856239,-0.326656273145809,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample146,-0.315413046336353,0.0860789767089728,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample221,0.136805019796351,-0.172521790231748,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample222,0.139417773394296,-0.177523887815831,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample223,0.14172807524498,-0.168502486634562,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample224,0.14172807524498,-0.168502486634562,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample225,0.132176879313769,-0.169833197518924,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample226,-0.181730385930057,-0.0351161061029661,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample227,0.14172807524498,-0.168502486634562,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample228,-0.480986329031407,0.0856266057752282,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample463,-0.473629120959344,0.0782247132433118,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample464,-0.479526084799195,0.0866285175647922,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample143,0.165152768847152,-0.154870489629882,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample141,0.459339776424469,0.419562929922644,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample102,-0.208481210884953,-0.0334703019907376,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample126,-0.0596811538337058,-0.0444205283676981,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample154,0.458330760639913,0.420128385205262,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample155,0.417236002544207,0.392204811623799,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample156,0.458330760639913,0.420128385205262,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample157,-0.204537371364221,0.220533857296025,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample245,-0.481472952149814,0.086673124281647,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample247,0.0966450514741318,-0.133135269563593,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample248,-0.23083198805892,-0.0071443209449318,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample249,0.0987496618888575,-0.151565865332645,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample250,0.0245473008817505,-0.116459650176786,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample251,-0.319296765834621,0.0190853149444342,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample252,-0.0766240774743986,-0.0674719300019472,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample339,0.232853734147641,-0.444512753907078,Hospital-B,s__Klebsiella_pneumoniae,74.54219
Sample340,-0.0564290562215864,-0.29951247302519,Hospital-B,s__Klebsiella_pneumoniae,63.24725
Sample341,0.227063569134278,-0.426501236839223,Hospital-B,s__Klebsiella_pneumoniae,68.08624
Sample342,0.230774189993659,-0.4406047045071,Hospital-B,s__Klebsiella_pneumoniae,74.3907
Sample354,-0.480923191380265,0.0854884913040377,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample355,-0.276655443505317,0.0194470546076831,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample363,0.182838034569731,-0.329536193325334,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample364,0.182616053367037,-0.326826582118091,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample365,0.219022497620933,-0.426283029514593,Hospital-B,s__Klebsiella_pneumoniae,18.05157
Sample366,-0.084988173433743,-0.194313590886805,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample367,0.174407392633792,-0.305880775670773,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample346,-0.48118968214344,0.0864036183275003,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample347,-0.481472952149814,0.0866731242816468,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample391,-0.480502639528916,0.0843803002705636,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample348,-0.478132862457694,0.0826337750013695,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample392,-0.203811830807381,-0.0191884496734038,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample393,0.075761151866953,-0.132871021560539,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample394,0.0076647232224858,-0.0984870733909345,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample124,-0.292083217784035,-0.0207707587215364,Hospital-C,s__Klebsiella_pneumoniae,14.19732
Sample125,-0.426068739014816,0.0638210542988132,Hospital-C,s__Klebsiella_pneumoniae,4.55139
Sample136,0.458991839230264,0.42082048471514,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample137,0.458934096780379,0.421014715911077,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample310,0.127260049585131,-0.171237802039349,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample404,-0.481218229643848,0.0865756671722873,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample405,-0.481272176251691,0.0868931067849661,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample357,-0.481342095953333,0.0858646334452678,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample206,0.0546211209907008,-0.103923753469288,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample207,-0.254441091665477,-0.0028474268605743,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample208,0.109262530619347,-0.167489933585274,Hospital-B,s__Klebsiella_pneumoniae,3.59016
Sample209,-0.481057829711165,0.0859233067889141,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample210,-0.467029961873393,0.0831630201583055,Hospital-B,s__Klebsiella_pneumoniae,1.01856
Sample211,-0.479725990650613,0.0824907045053895,Hospital-B,s__Klebsiella_pneumoniae,0.06828
Sample212,-0.359891670466374,0.0272182833026268,Hospital-B,s__Klebsiella_pneumoniae,1.36266
Sample213,-0.443370577516535,0.0499531819965914,Hospital-B,s__Klebsiella_pneumoniae,4.5868
Sample214,0.131972474795981,-0.331400168552419,Hospital-B,s__Klebsiella_pneumoniae,35.98459
Sample144,0.291815175065935,0.0805938525034769,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample1,0.23610897924268,-0.444789475495899,Hospital-A,s__Klebsiella_pneumoniae,54.7755
Sample2,0.232734955795978,-0.44356809360122,Hospital-A,s__Klebsiella_pneumoniae,82.7345
Sample3,0.232783384217327,-0.443867686133727,Hospital-A,s__Klebsiella_pneumoniae,81.70632
Sample4,0.232848651458932,-0.443879452453808,Hospital-A,s__Klebsiella_pneumoniae,81.62681
Sample5,0.232622833202746,-0.443171710051191,Hospital-A,s__Klebsiella_pneumoniae,83.44728
Sample6,0.232121481495741,-0.441477662282596,Hospital-A,s__Klebsiella_pneumoniae,85.83969
Sample7,0.158950327215195,-0.203822785758469,Hospital-A,s__Klebsiella_pneumoniae,3.98727
Sample26,0.229715082152928,-0.435522554336444,Hospital-A,s__Klebsiella_pneumoniae,62.33233
Sample11,0.153265230481122,-0.396739842494199,Hospital-A,s__Klebsiella_pneumoniae,85.02537
Sample13,0.182813349363879,-0.329380465663703,Hospital-A,s__Klebsiella_pneumoniae,0.0
Sample14,0.182813349363879,-0.329380465663703,Hospital-A,s__Klebsiella_pneumoniae,0.0
Sample15,0.182813349363879,-0.329380465663703,Hospital-A,s__Klebsiella_pneumoniae,0.0
Sample16,0.182923340686079,-0.336310287792866,Hospital-A,s__Klebsiella_pneumoniae,1.27143
Sample33,0.155433165354374,-0.171831196315595,Hospital-A,s__Klebsiella_pneumoniae,0.0
Sample34,0.169200257368096,-0.206142484598855,Hospital-A,s__Klebsiella_pneumoniae,2.32563
Sample35,0.143865560739576,-0.345127913855311,Hospital-A,s__Klebsiella_pneumoniae,33.80197
Sample36,0.183092103679158,-0.247937977958956,Hospital-A,s__Klebsiella_pneumoniae,10.31943
Sample37,0.195995642863841,-0.288767227560874,Hospital-A,s__Klebsiella_pneumoniae,13.52411
Sample38,0.164626932151184,-0.192357123674731,Hospital-A,s__Klebsiella_pneumoniae,0.0
Sample39,0.23943270791875,-0.437745847831013,Hospital-A,s__Klebsiella_pneumoniae,53.16738
Sample40,0.209762024203428,-0.32040668299003,Hospital-A,s__Klebsiella_pneumoniae,21.46723
Sample41,0.274616840453308,-0.369147849699153,Hospital-A,s__Klebsiella_pneumoniae,73.01725
Sample42,0.234123151825754,-0.447037042260592,Hospital-A,s__Klebsiella_pneumoniae,80.93187
Sample28,0.247841613638779,-0.414137888981812,Hospital-A,s__Klebsiella_pneumoniae,78.66201
Sample29,0.185759340766525,-0.369912403530833,Hospital-A,s__Klebsiella_pneumoniae,50.81013
Sample20,0.142518570002515,-0.165063978536427,Hospital-A,s__Klebsiella_pneumoniae,0.0
Sample21,0.154215151998755,-0.185072390518226,Hospital-A,s__Klebsiella_pneumoniae,0.0
Sample22,0.140888161818372,-0.180423276373458,Hospital-A,s__Klebsiella_pneumoniae,0.0
Sample8,0.206881055972598,-0.388288233432406,Hospital-A,s__Klebsiella_pneumoniae,10.0417
Sample9,0.227351821579169,-0.442806630833995,Hospital-A,s__Klebsiella_pneumoniae,80.01716
Sample10,0.234249757341191,-0.274386184422887,Hospital-A,s__Klebsiella_pneumoniae,1.19935
Sample17,-0.476569490722298,0.0793353994070286,Hospital-A,s__Klebsiella_pneumoniae,1.10621
Sample19,-0.477247152356004,0.0789136993973955,Hospital-A,s__Klebsiella_pneumoniae,0.86554
Sample349,-0.479485573346764,0.0882574840202641,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample350,-0.410123611998696,0.051997256336562,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample351,0.43621224410138,0.423236091202733,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample424,-0.149237999762745,0.415734145742638,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample360,0.129029472611649,-0.159496391142553,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample420,0.134578723450955,-0.167755881079415,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample421,-0.481472952149814,0.0866731242816465,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample338,0.296389766591951,0.437272965780269,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample410,0.0470547587797904,-0.105964280730593,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample171,-0.345045937629008,0.237625774004146,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample343,-0.368137132464351,0.0374511221197196,Hospital-B,s__Pseudomonas_aeruginosa_group,0.0
